A,B,M,N,K,geomTerm,distAB,distMN,centroidSep
1,2,3,5,-89.1970563208322,-0.070441621801729,6,6,6
1,2,3,8,89.1970563208322,0.070441621801729,6,6,6
1,2,3,10,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,2,3,15,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,2,4,6,-89.1970563208322,-0.070441621801729,6,6,6
1,2,4,9,89.1970563208322,0.070441621801729,6,6,6
1,2,4,11,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,2,4,16,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,2,5,7,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,2,5,10,109.178020915896,0.0575499102701247,6,6,9
1,2,6,7,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,2,6,11,109.178020915896,0.0575499102701247,6,6,9
1,2,8,12,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,2,8,15,-109.178020915896,-0.0575499102701247,6,6,9
1,2,9,12,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,2,9,16,-109.178020915896,-0.0575499102701247,6,6,9
1,3,2,4,-89.1970563208322,-0.070441621801729,6,6,6
1,3,2,8,89.1970563208322,0.070441621801729,6,6,6
1,3,2,9,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,3,2,12,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,3,4,6,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,3,4,9,109.178020915896,0.0575499102701247,6,6,9
1,3,5,7,-89.1970563208322,-0.070441621801729,6,6,6
1,3,5,10,89.1970563208322,0.070441621801729,6,6,6
1,3,5,13,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,3,5,17,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,3,6,7,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,3,7,13,109.178020915896,0.0575499102701247,6,6,9
1,3,8,12,-109.178020915896,-0.0575499102701247,6,6,9
1,3,8,15,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,3,10,15,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,3,10,17,-109.178020915896,-0.0575499102701247,6,6,9
1,4,2,3,-89.1970563208322,-0.070441621801729,6,6,6
1,4,2,8,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,4,2,9,89.1970563208322,0.070441621801729,6,6,6
1,4,2,12,487.381779508192,0.0128917115316043,6,6,7.93725393319377
1,4,3,5,-487.381779508192,-0.0128917115316043,6,6,7.93725393319377
1,4,3,8,109.178020915896,0.0575499102701247,6,6,9
