A,B,M,N,K,geomTerm,distAB,distMN,centroidSep
1,6,2,3,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
1,6,2,7,74.3308802673602,0.0845299461620748,5,5,5
1,6,2,8,140.712052701055,0.0446527869259951,5,5,8.66025403784439
1,6,2,10,90.9816840965796,0.0690598923241497,5,5,7.5
1,6,3,4,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,6,4,5,74.3308802673602,0.0845299461620748,5,5,5
1,6,4,11,140.712052701055,0.0446527869259951,5,5,8.66025403784439
1,6,4,12,90.9816840965796,0.0690598923241497,5,5,7.5
1,6,5,9,74.3308802673602,0.0845299461620748,5,5,5
1,6,5,12,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
1,6,5,17,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,6,7,10,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
1,6,7,13,74.3308802673602,0.0845299461620748,5,5,5
1,6,7,19,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,6,9,17,-90.9816840965796,-0.0690598923241497,5,5,7.5
1,6,9,18,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,6,9,29,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
1,6,10,19,203.075741461747,0.0309401076758503,5,5,8.66025403784439
1,6,12,17,203.075741461747,0.0309401076758503,5,5,8.66025403784439
1,6,13,18,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,6,13,19,-90.9816840965796,-0.0690598923241497,5,5,7.5
1,6,13,30,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
1,7,2,3,-74.3308802673602,-0.0845299461620748,5,5,5
1,7,2,8,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
1,7,2,10,74.3308802673602,0.0845299461620748,5,5,5
1,7,2,14,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,7,3,4,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
1,7,3,8,90.9816840965796,0.0690598923241497,5,5,7.5
1,7,3,11,140.712052701055,0.0446527869259951,5,5,8.66025403784439
1,7,4,5,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,7,5,6,74.3308802673602,0.0845299461620748,5,5,5
1,7,5,9,90.9816840965796,0.0690598923241497,5,5,7.5
1,7,5,12,140.712052701055,0.0446527869259951,5,5,8.66025403784439
1,7,6,9,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
1,7,6,13,74.3308802673602,0.0845299461620748,5,5,5
1,7,6,18,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,7,8,14,203.075741461747,0.0309401076758503,5,5,8.66025403784439
1,7,9,18,203.075741461747,0.0309401076758503,5,5,8.66025403784439
1,7,10,14,-90.9816840965796,-0.0690598923241497,5,5,7.5
1,7,10,19,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,7,10,20,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
1,7,13,18,-90.9816840965796,-0.0690598923241497,5,5,7.5
1,7,13,19,406.151482923494,0.0154700538379252,5,5,6.61437827766148
1,7,13,31,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
1,8,2,7,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
1,8,2,14,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,8,3,4,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
1,8,3,15,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,8,4,5,-257.432628928405,-0.0244071053981545,8.66025403784439,5,7.5
1,8,4,11,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,8,4,16,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,8,6,7,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,8,7,10,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,8,7,19,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,8,10,14,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,8,11,15,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,8,14,21,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,8,14,22,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,8,15,23,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,8,15,24,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,9,2,7,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
